Location ID,Location HSCA start date,Care home?,Location Name,Location Region,Location Local Authority,Location Street Address,Location City,Location Postal Code,Location Latitude,Location Longitude,Location Parliamentary Constituency,Provider Nominated Individual Name,"Regulated activity - Treatment of disease, disorder or injury",Service type - Care home service with nursing,Service type - Care home service without nursing,Service user band - Children 0-18 years,Service user band - Dementia,Service user band - Learning disabilities or autistic spectrum disorder,Service user band - Mental Health,Service user band - Older People,Service user band - Physical Disability,Service user band - Sensory Impairment,Service user band - Younger Adults,num_values_found,num_values_found.1,lad,msoa,area,Care homes beds,occupancy_mean,%occupancy_mean,probability_mean,occupancy_std,%occupancy_std,probability_std
1-109824318,2010-11-08,Y,Northbrooke House,South East,Isle of Wight,Main Road,Ryde,PO33 4DR,50.707953,-1.210578,Isle of Wight,"Bennett, Maggie",,,Y,,Y,,,Y,Y,Y,Y,4,4,E06000046,E02003586,E00087279,46,60.0,129.0,0.83769,2.0,5.1749,0.18161
1-109824368,2010-11-08,Y,Highfield House,South East,Isle of Wight,4 Highfield Road,Shanklin,PO37 6PP,50.626273,-1.182756,Isle of Wight,"Bennett, Maggie",,,Y,,Y,,,Y,Y,Y,Y,5,5,E06000046,E02003596,E00087671,20,21.0,104.0,0.92192,3.0,15.1658,0.1159
1-109824387,2010-11-08,Y,Tile House,South East,Isle of Wight,34 Victoria Avenue,Shanklin,PO37 6LS,50.627039,-1.186415,Isle of Wight,"Bennett, Maggie",,,Y,,Y,,,Y,Y,Y,Y,3,3,E06000046,E02003596,E00087671,19,17.0,91.0,0.89804,1.0,6.0774,0.14762
1-109824406,2010-11-08,Y,Westview House,South East,Isle of Wight,Ward Road,Totland Bay,PO39 0BD,50.681953,-1.541435,Isle of Wight,"Bennett, Maggie",,,Y,,Y,,Y,Y,Y,Y,Y,2,2,E06000046,E02003592,E00087685,38,32.0,84.0,0.97689,6.0,14.8865,0.01393
1-112081997,2010-12-31,Y,Esplanade House,South East,Isle of Wight,19-20 The Strand,Ryde,PO33 1JE,50.730678,-1.152939,Isle of Wight,"Bailey, David",,,Y,,,Y,,Y,,,Y,4,4,E06000046,E02003584,E00087552,13,13.0,100.0,0.89344,0.0,0.0,0.14634
1-115270442,2011-01-20,Y,Springfield Nursing Home,South East,Isle of Wight,26 Arthurs Hill,Shanklin,PO37 6EX,50.636047,-1.174395,Isle of Wight,"Barnes, Nicky",Y,Y,,,Y,,,Y,Y,,,5,5,E06000046,E02003596,E00087654,46,39.0,84.0,0.82522,3.0,6.0714,0.18781
1-115270459,2011-01-20,Y,The Elms Nursing Home,South East,Isle of Wight,Swains Road,Bembridge,PO35 5XS,50.688862,-1.08172,Isle of Wight,"Barnes, Nicky",Y,Y,,,Y,,,Y,Y,,,5,5,E06000046,E02003590,E00087298,48,41.0,85.0,0.87609,3.0,6.9722,0.01453
1-115270475,2011-01-20,Y,Highfield House Nursing Home,South East,Isle of Wight,33 Queens Road,Ryde,PO33 3BG,50.72734,-1.169239,Isle of Wight,"Barnes, Nicky",Y,Y,,,Y,,,Y,Y,,,4,4,E06000046,E02003584,E00087564,46,40.0,86.0,0.87315,4.0,8.2063,0.13337
1-115624977,2010-12-15,Y,Solent Grange Nursing Home,South East,Isle of Wight,Staplers Road,Wooton,PO33 4RW,50.711829,-1.255737,Isle of Wight,"O'Hare, Diana",Y,Y,,,Y,,Y,Y,Y,,,8,8,E06000046,E02003588,E00087422,89,44.0,50.0,0.72579,11.0,12.1674,0.13602
1-116005188,2011-01-26,Y,Old Charlton House Residential Home,South East,Isle of Wight,69 Baring Road,Cowes,PO31 8DW,50.763857,-1.313685,Isle of Wight,"Walker, Jean",,,Y,,Y,,,Y,,,,3,3,E06000046,E02003582,E00087380,32,27.0,85.0,0.87804,1.0,1.8042,0.11448
1-116353665,2010-12-08,Y,Powys House Residential Home,South East,Isle of Wight,121 York Avenue,East Cowes,PO32 6BB,50.754195,-1.280243,Isle of Wight,"Harrison, Annie",,,Y,,,Y,Y,,,,,4,4,E06000046,E02003583,E00087417,18,17.0,93.0,0.86005,0.0,2.7778,0.14514
1-116968348,2010-11-08,Y,The Adelaide,South East,Isle of Wight,Adelaide Place,Ryde,PO33 3DQ,50.724337,-1.169335,Isle of Wight,"Taylor, Patricia",,,Y,,Y,,,Y,Y,,Y,3,3,E06000046,E02003586,E00087580,24,15.0,62.0,0.81068,3.0,14.4338,0.20962
1-116968365,2010-11-08,Y,The Gouldings,South East,Isle of Wight,St. Andrews Way,Freshwater,PO40 9NH,50.68627,-1.525954,Isle of Wight,"Taylor, Patricia",,,Y,,Y,,,Y,Y,,Y,2,2,E06000046,E02003592,E00087444,35,16.0,47.0,0.78871,2.0,6.0609,0.27514
1-116968402,2010-11-08,Y,Westminster House,South East,Isle of Wight,Westminster Lane,Newport,PO30 5DP,50.698744,-1.305177,Isle of Wight,"Taylor, Patricia",,,Y,,,Y,,,,,,1,1,E06000046,E02003591,E00180450,10,4.0,40.0,0.99908,,,
1-116997722,2010-12-24,Y,Sea Gables Residential Home,South East,Isle of Wight,6 Northcliff Gardens,Shanklin,PO37 6ES,50.635112,-1.171135,Isle of Wight,*,,,Y,,,Y,Y,,,,,5,5,E06000046,E02003596,E00087661,7,6.0,83.0,0.79828,1.0,18.6263,0.23934
1-118898552,2011-01-18,Y,Inglefield Nursing & Residential Home,South East,Isle of Wight,Madeira Road,Totland Bay,PO39 0BJ,50.680756,-1.541296,Isle of Wight,"Comley, Keith",Y,Y,,,,,,Y,,,,3,3,E06000046,E02003592,E00087686,49,42.0,86.0,0.92348,3.0,5.3995,0.09629
1-119923169,2010-12-10,Y,Cornelia Manor RCH,South East,Isle of Wight,60 Watergate Road,Newport,PO30 1XP,50.688809,-1.294032,Isle of Wight,"Sasikaran, Rasanayagam",,,Y,,Y,,,Y,Y,,Y,4,4,E06000046,E02003591,E00087476,34,29.0,85.0,0.8823,3.0,7.5941,0.10264
1-120089368,2011-01-12,Y,Appley Cliff - Care Home Physical Disabilities,South East,Isle of Wight,8 Popham Road,Shanklin,PO37 6RG,50.624841,-1.175553,Isle of Wight,"Fenn, Hugh",,,Y,,,,,Y,Y,,Y,4,4,E06000046,E02003596,E00087670,13,12.0,94.0,0.8661,1.0,9.6793,0.13097
1-120443108,2010-12-17,Y,Kynance Residential Home,South East,Isle of Wight,Mentfade Limited,East Cowes,PO32 6BP,50.754918,-1.282259,Isle of Wight,"Lovejoy, Corinne",,,Y,,Y,,,Y,Y,Y,,5,5,E06000046,E02003583,E00087417,32,29.0,91.0,0.83422,2.0,5.1349,0.11065
1-120578256,2011-01-19,Y,Waxham House,South East,Isle of Wight,1 High Park Road,Ryde,PO33 1BP,50.722543,-1.148782,Isle of Wight,*,,,Y,,,,,Y,Y,,,4,4,E06000046,E02003587,E00087595,20,18.0,91.0,0.89494,2.0,7.5,0.10749
1-120738858,2010-12-30,Y,Ancona Care Home,South East,Isle of Wight,The Square,Freshwater,PO40 9QG,50.672743,-1.514283,Isle of Wight,*,,,Y,,Y,,,Y,Y,,,5,5,E06000046,E02003592,E00087432,18,14.0,80.0,0.88139,4.0,22.0829,0.09716
1-120914608,2010-11-26,Y,Firbank Residential Care Home,South East,Isle of Wight,8 Crescent Road,Shanklin,PO37 6DH,50.632515,-1.173924,Isle of Wight,"Coombs, Venecia",,,Y,,Y,Y,Y,Y,Y,Y,,3,3,E06000046,E02003596,E00087647,26,19.0,73.0,0.9024,2.0,7.6923,0.1457
1-121567390,2010-12-07,Y,The Briars,South East,Isle of Wight,35 Broadway,Sandown,PO36 9BD,50.657683,-1.156771,Isle of Wight,"Clarges, Julie",,,Y,,Y,,,Y,Y,,,4,4,E06000046,E02003594,E00087612,38,31.0,82.0,0.85644,6.0,16.7817,0.09645
1-121642216,2011-08-04,Y,The Moorings Retirement Home,South East,Isle of Wight,Egypt Hill,Cowes,PO31 8BP,50.765721,-1.312594,Isle of Wight,"Holmes, Janet",,,Y,,Y,,,Y,Y,,,4,4,E06000046,E02003581,E00087371,40,38.0,94.0,0.84386,0.0,1.25,0.14619
1-122184596,2011-01-17,Y,Cameron House,South East,Isle of Wight,78 Pellhurst Road,Ryde,PO33 3BS,50.723546,-1.171984,Isle of Wight,"Austin, Kulie",,,Y,,Y,,,Y,Y,,,4,4,E06000046,E02003586,E00087578,18,16.0,88.0,0.91614,0.0,2.7778,0.08906
1-122184643,2011-01-17,Y,Summerhouse,South East,Isle of Wight,Guyers Road,Freshwater,PO40 9QA,50.675342,-1.516794,Isle of Wight,"Austin, Kulie",,,Y,,,,Y,Y,,,,3,3,E06000046,E02003592,E00087433,11,10.0,88.0,0.92017,2.0,13.8866,0.12138
1-122269838,2010-11-23,Y,Kite Hill Care Home,South East,Isle of Wight,Kite Hill,Ryde,PO33 4LE,50.725659,-1.222451,Isle of Wight,"Colville, Alan",,Y,,,Y,,,Y,Y,,,3,3,E06000046,E02003585,E00087307,30,27.0,89.0,0.82645,2.0,5.0918,0.1433
1-122269870,2010-11-23,Y,Woodside Hall Nursing Home,South East,Isle of Wight,Woodside,Wootton Bridge,PO33 4JR,50.736625,-1.217749,Isle of Wight,"Colville, Alan",Y,Y,,,,,,Y,Y,,,1,1,E06000046,E02003585,E00087713,41,40.0,98.0,0.71308,,,
1-122289735,2011-01-06,Y,Quarry Oaks Care Home,South East,Isle of Wight,50-51 Quarry Road,Ryde,PO33 2TY,50.721575,-1.16036,Isle of Wight,*,,,Y,,,,Y,,,,,6,6,E06000046,E02003587,E00087574,2,2.0,117.0,0.67416,1.0,60.553,0.27562
1-122460397,2011-01-19,Y,Penshurst,South East,Isle of Wight,24 Spring Hill,Ventnor,PO38 1PF,50.59674,-1.203016,Isle of Wight,*,,,Y,,,Y,,,,,,4,4,E06000046,E02003598,E00087693,3,3.0,100.0,0.90929,0.0,0.0,0.16949
1-122490089,2010-11-26,Y,Easthill Home for Deaf People,South East,Isle of Wight,7 Pitt Street,Ryde,PO33 3EB,50.720347,-1.168513,Isle of Wight,"Jones, Liz",,,Y,,Y,,Y,Y,Y,Y,,6,6,E06000046,E02003587,E00087575,15,12.0,77.0,0.81724,2.0,13.8243,0.15122
1-122914899,2010-12-14,Y,Seven Gables,South East,Isle of Wight,York Lane,Totland Bay,PO39 0ER,50.675162,-1.547983,Isle of Wight,"Bush, John",,,Y,,Y,,Y,Y,Y,,,6,6,E06000046,E02003592,E00087678,25,23.0,93.0,0.81764,1.0,5.3166,0.13521
1-123395077,2010-12-07,Y,Downside House,South East,Isle of Wight,3-4 St Boniface Terrace,Ventnor,PO38 1PJ,50.597728,-1.20023,Isle of Wight,"Pearson, Elizabeth",,,Y,,Y,,,Y,,,,4,4,E06000046,E02003598,E00087689,21,19.0,90.0,0.79765,2.0,8.694,0.14312
1-125862786,2011-02-15,Y,Orchard House Care Centre,South East,Isle of Wight,189 Fairlee Road,Newport,PO30 2EP,50.712509,-1.279937,Isle of Wight,"O'Reilly, Michael",Y,Y,,,Y,,,Y,Y,,Y,4,4,E06000046,E02003588,E00087421,60,50.0,84.0,0.60663,8.0,13.5058,0.03765
1-125862918,2011-02-15,Y,Vecta House,South East,Isle of Wight,24 Atkinson Drive,Newport,PO30 2LJ,50.706584,-1.280098,Isle of Wight,"O'Reilly, Michael",Y,Y,,,Y,,Y,Y,,,Y,6,6,E06000046,E02003588,E00087423,54,50.0,93.0,0.67652,5.0,8.686,0.17445
1-127599232,2011-01-06,Y,Kinloch Tay Residential Care Home,South East,Isle of Wight,Granville Road,Totland Bay,PO39 0AX,50.682654,-1.539154,Isle of Wight,*,,Y,,,Y,,Y,Y,Y,Y,,3,3,E06000046,E02003592,E00087685,21,20.0,97.0,0.90688,1.0,2.7493,0.13881
1-1278711173,2014-03-05,Y,Bluebell House Residential Care Home,South East,Isle of Wight,74-76 Mitchell Avenue,Ventnor,PO38 1DS,50.597677,-1.203311,Isle of Wight,"Falloon-Phillips, Gail",,,Y,,Y,,Y,Y,,,Y,5,5,E06000046,E02003598,E00087690,19,17.0,88.0,0.8792,1.0,6.8623,0.13781
1-132499887,2011-01-25,Y,Ward House Nursing Home,South East,Isle of Wight,21-23 Alpine Road,Ventnor,PO38 1BT,50.594694,-1.208998,Isle of Wight,"Bharkhda, Hitesh",Y,Y,,,Y,,,Y,Y,Y,,6,6,E06000046,E02003598,E00087705,23,19.0,83.0,0.84459,2.0,10.4408,0.10896
1-133358603,2010-12-17,Y,Magnolia House,South East,Isle of Wight,20-22 Broadway,Sandown,PO36 9DQ,50.653744,-1.160378,Isle of Wight,"Shann, Clare",,,Y,,Y,,,Y,Y,,,2,2,E06000046,E02003594,E00087627,45,35.0,78.0,0.63959,8.0,18.8562,0.04796
1-133358619,2010-12-17,Y,Eden House,South East,Isle of Wight,Eden Road,Totland Bay,PO39 0EJ,50.679149,-1.54418,Isle of Wight,"Shann, Clare",,,Y,,Y,,Y,Y,Y,,Y,3,3,E06000046,E02003592,E00087683,21,18.0,87.0,0.8611,1.0,2.7493,0.04082
1-136883182,2010-12-06,Y,Hazelwood House,South East,Isle of Wight,22 Newbarn Road,East Cowes,PO32 6AY,50.756579,-1.274606,Isle of Wight,"Collier, Sam",,,Y,,,Y,,,,,,3,3,E06000046,E02003583,E00087406,11,10.0,94.0,0.97885,1.0,5.2486,0.00159
1-146729989,2010-12-21,Y,The Croft (RCH) Limited,South East,Isle of Wight,Hooke Hill,Freshwater,PO40 9BG,50.682558,-1.515531,Isle of Wight,"Alsop, Scott",,,Y,,Y,,Y,Y,Y,,,6,6,E06000046,E02003592,E00087437,21,16.0,78.0,0.90971,1.0,2.459,0.11353
1-1603795757,2014-10-05,Y,Taunton House,South East,Isle of Wight,26 Marlborough Road,Ryde,PO33 1AB,50.721476,-1.1455,Isle of Wight,*,,,Y,,,,Y,,,,Y,3,3,E06000046,E02003587,E00087596,5,4.0,87.0,0.6244,1.0,11.547,0.13319
1-185508020,2011-02-23,Y,Cherry Blossom Care Home,South East,Isle of Wight,252-257 Arctic Road,Cowes,PO31 7PJ,50.75256,-1.29561,Isle of Wight,"Gustar, Natalie",,,Y,,Y,,Y,Y,Y,,Y,7,7,E06000046,E02003581,E00087399,35,31.0,87.0,0.86319,4.0,12.4384,0.15866
1-1932094146,2015-02-08,Y,Kingston Farmhouse Care Home,South East,Isle of Wight,Beatrice Avenue,East Cowes,PO32 6LL,50.747318,-1.280618,Isle of Wight,"Bacon, Jennifer",,,Y,,Y,Y,Y,Y,Y,Y,Y,4,4,E06000046,E02003583,E00180425,9,9.0,100.0,0.99693,0.0,0.0,0.00453
1-1972910599,2015-03-02,Y,Blackwater Mill Residential Home,South East,Isle of Wight,Blackwater,Newport,PO30 3BJ,50.673031,-1.285489,Isle of Wight,"Comley, Keith",,,Y,,Y,,,Y,Y,,Y,1,1,E06000046,E02003591,E00087354,60,49.0,82.0,0.5731,,,
1-2049906694,2015-06-30,Y,Clifton Cottage,South East,Isle of Wight,1 High Street,Ryde,PO33 2PN,50.729555,-1.163104,Isle of Wight,*,,,Y,,Y,Y,Y,Y,Y,Y,Y,3,3,E06000046,E02003584,E00087551,7,7.0,95.0,0.90162,1.0,8.2479,0.16909
1-2049906824,2015-06-30,Y,Newton Lodge,South East,Isle of Wight,Appley Rise,Ryde,PO33 1LF,50.727952,-1.147845,Isle of Wight,*,,,Y,,Y,Y,Y,Y,Y,Y,Y,2,2,E06000046,E02003584,E00087603,14,13.0,93.0,0.83088,0.0,0.0,0.2036
1-2049906949,2015-06-30,Y,Ryde Cottage,South East,Isle of Wight,Ryde House Drive,Ryde,PO33 3NF,50.729194,-1.176798,Isle of Wight,*,,,Y,,Y,Y,Y,Y,Y,Y,Y,2,2,E06000046,E02003586,E00087557,7,7.0,100.0,0.9994,0.0,0.0,0.0
1-2049907012,2015-06-30,Y,Woodville,South East,Isle of Wight,91 West Street,Ryde,PO33 2NN,50.729622,-1.166422,Isle of Wight,*,,,Y,,Y,Y,Y,Y,Y,Y,Y,1,1,E06000046,E02003584,E00087561,7,7.0,100.0,0.9994,,,
1-2049907075,2015-06-30,Y,Ryde House,South East,Isle of Wight,Binstead Road,Ryde,PO33 3NF,50.729194,-1.176798,Isle of Wight,*,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,2,2,E06000046,E02003586,E00087557,64,54.0,84.0,0.78296,1.0,2.2097,0.23939
1-218272615,2011-03-19,Y,Byrnhill Grove Registered Care Home,South East,Isle of Wight,Byrnhill Grove,Ventnor,PO38 1LR,50.593956,-1.212952,Isle of Wight,"Keyte, Naomi",,,Y,,,,,Y,,,,4,4,E06000046,E02003598,E00087706,17,14.0,84.0,0.87837,2.0,13.8995,0.20809
1-218272622,2011-03-19,Y,22 Argyll Street,South East,Isle of Wight,22 Argyll Street,Ryde,PO33 3BZ,50.726897,-1.167618,Isle of Wight,"Keyte, Naomi",,,Y,,,Y,,,,,,4,4,E06000046,E02003584,E00087564,9,9.0,97.0,0.96239,0.0,5.5556,0.07402
1-2248705519,2015-10-21,Y,Annefield Grange,South East,Isle of Wight,85 George Street,Ryde,PO33 2JE,50.72815,-1.1615,Isle of Wight,"Austin, Kulie",,,Y,,,,,Y,,,Y,2,2,E06000046,E02003584,E00087544,18,16.0,92.0,0.88575,1.0,3.9284,0.14887
1-225739328,2011-04-03,Y,Cherry Tree Care Home,South East,Isle of Wight,149 Park Road,Isle of Wight,PO31 7NQ,50.756743,-1.30791,Isle of Wight,"Gustar, Laurence",,,Y,,Y,,,Y,,,,6,6,E06000046,E02003582,E00087385,25,24.0,94.0,0.89483,1.0,4.899,0.18358
1-2335311725,2015-12-17,Y,Merrydale Residential Home,South East,Isle of Wight,Merrydale,Ryde,PO33 3AL,50.729348,-1.174645,Isle of Wight,"Pryer, Eileen",,,Y,,,,,Y,,,,2,2,E06000046,E02003586,E00087557,16,14.0,84.0,0.8581,1.0,4.4194,0.15783
1-2715430275,2016-08-31,Y,Beaufort House,South East,Isle of Wight,30 Broadway,Sandown,PO36 9BY,50.655159,-1.159645,Isle of Wight,"Harrison, Annie",,,Y,,,Y,,,,,Y,2,2,E06000046,E02003594,E00087627,6,5.0,83.0,0.9994,0.0,0.0,0.0
1-2723655815,2016-08-01,Y,Little Hayes,South East,Isle of Wight,Church Hill,Totland Bay,PO39 0EX,50.679052,-1.542185,Isle of Wight,"Gaur, Gita",,,Y,,Y,,Y,Y,Y,Y,Y,4,4,E06000046,E02003592,E00087686,34,24.0,71.0,0.89976,4.0,12.3331,0.12832
1-286999821,2011-08-04,Y,Autumn House Residential Home,South East,Isle of Wight,21-27 Avenue Road,Sandown,PO36 8BN,50.657402,-1.150254,Isle of Wight,"Holmes, Janet",,,Y,,Y,,Y,Y,,,,5,5,E06000046,E02003594,E00087615,44,37.0,84.0,0.90276,2.0,5.33,0.12921
1-2901831264,2016-10-06,Y,Brighstone Grange,South East,Isle of Wight,Brighstone,Newport,PO30 4DZ,50.648642,-1.416299,Isle of Wight,"Bennett, Maggie",,,Y,,Y,,,Y,Y,Y,Y,2,2,E06000046,E02003593,E00087327,23,20.0,87.0,0.9887,1.0,6.1488,0.00372
1-308148609,2011-09-16,Y,Newport Residential Care Limited,South East,Isle of Wight,3 Watergate Road,Newport,PO30 1XN,50.691111,-1.29504,Isle of Wight,"Emsley, Victoria",,,Y,,Y,,Y,Y,,,Y,4,4,E06000046,E02003591,E00087476,31,22.0,69.0,0.87614,12.0,40.2472,0.15657
1-3807118280,2017-06-30,Y,Fairhaven Care Home,South East,Isle of Wight,3 High Park Road,Ryde,PO33 1BP,50.722543,-1.148782,Isle of Wight,"Gaur, Sandeep",,,Y,,Y,,Y,Y,Y,Y,Y,6,6,E06000046,E02003587,E00087595,21,20.0,94.0,0.9634,1.0,6.3293,0.03551
1-386213037,2012-04-02,Y,Inver House,South East,Isle of Wight,Foreland Road,Bembridge,PO35 5UB,50.688572,-1.086071,Isle of Wight,"Kelly, Nicola",,,Y,,Y,,,Y,,,Y,6,6,E06000046,E02003590,E00087290,50,41.0,83.0,0.86494,3.0,6.6533,0.14159
1-513432497,2012-11-07,Y,Sandown Nursing Home,South East,Isle of Wight,28 Grove Road,Sandown,PO36 9BE,50.658461,-1.157736,Isle of Wight,*,Y,Y,,,,,,Y,,,,4,4,E06000046,E02003594,E00087612,39,32.0,82.0,0.92343,2.0,5.1282,0.12493
1-618090233,2013-05-31,Y,Broadhurst Residential Care Home,South East,Isle of Wight,35 Broadway,Sandown,PO36 9BD,50.657683,-1.156771,Isle of Wight,"Gaur, Gita",,,Y,,Y,,Y,Y,Y,Y,,4,4,E06000046,E02003594,E00087612,25,22.0,87.0,0.87214,0.0,2.0,0.12394
1-6408908495,2019-03-15,Y,St Vincents Retirement Home,South East,Isle of Wight,Binstead Road,Ryde,PO33 3NB,50.727754,-1.175594,Isle of Wight,"Bagnall, Christine",,,Y,,,,,Y,,,,1,1,E06000046,E02003586,E00087586,25,18.0,72.0,0.98327,,,
1-6682243420,2019-04-08,Y,Portland Lodge,South East,Isle of Wight,21 Landguard Manor Road,Shanklin,PO37 7HZ,50.635199,-1.180434,Isle of Wight,"Huddlestone, Andrew",,,Y,,Y,,Y,Y,Y,,,3,3,E06000046,E02003595,E00087657,19,18.0,95.0,0.95819,1.0,5.2632,0.03991
1-6682911051,2019-04-08,Y,Capri,South East,Isle of Wight,48 St. Johns Road,Sandown,PO36 8HE,50.656829,-1.154597,Isle of Wight,"Huddlestone, Andrew",,,Y,,Y,,Y,Y,Y,,,5,5,E06000046,E02003594,E00087613,9,8.0,87.0,0.85597,0.0,4.969,0.20077
1-7486546620,2019-12-20,Y,Victoria House,South East,Isle of Wight,22 Nelson Place,Ryde,PO33 2ET,50.73092,-1.158123,Isle of Wight,"Hammond, Caroline",,,Y,,,,,Y,,,,5,5,E06000046,E02003584,E00087553,22,18.0,81.0,0.87281,1.0,6.742,0.09527
1-749551368,2013-06-07,Y,Plean Dene,South East,Isle of Wight,Luccombe Road,Shanklin,PO37 6RQ,50.623139,-1.176515,Isle of Wight,"Taylor, Patricia",,,Y,,,Y,,,,,,3,3,E06000046,E02003596,E00087674,13,9.0,69.0,0.9993,0.0,0.0,0.00018
1-750167012,2013-06-07,Y,Saxonbury,South East,Isle of Wight,Heathfield Road,Freshwater,PO40 9SH,50.688729,-1.526906,Isle of Wight,"Taylor, Patricia",,,Y,,,Y,,,,,,3,3,E06000046,E02003592,E00087444,7,7.0,95.0,0.97276,1.0,8.2479,0.04587
1-8344885803,2020-06-01,Y,Hazel Lodge,South East,Isle of Wight,Main Road,Ryde,PO33 4DR,50.707953,-1.210578,Isle of Wight,"Bennett, Maggie",Y,Y,,,Y,,,Y,Y,Y,,1,1,E06000046,E02003586,E00087279,21,21.0,100.0,0.98923,,,
1-8401613356,2020-02-18,Y,Stoneleigh Residential Care Home,South East,Isle of Wight,11 Arthurs Hill,Shanklin,PO37 6EU,50.635365,-1.173831,Isle of Wight,"Delannoy, Tony",,,Y,,,Y,Y,Y,,,Y,1,1,E06000046,E02003596,E00087661,7,7.0,100.0,0.99908,,,
1-939952010,2013-09-06,Y,The Limes Residential Home,South East,Isle of Wight,43 Foreland Road,Bembridge,PO35 5XN,50.689501,-1.087526,Isle of Wight,"Dewen, Myles",,,Y,,Y,,,Y,Y,,,4,4,E06000046,E02003590,E00087290,32,26.0,82.0,0.8748,2.0,6.9292,0.08059
1-10204617361,2021-01-27,Y,Cliveden Manor,South East,Buckinghamshire,210 Little Marlow Road,Marlow,SL7 1HX,51.579928,-0.761166,Beaconsfield,"Lindley, Sara",Y,Y,,,Y,,,Y,Y,Y,Y,4,4,E06000060,E02003718,E00090281,85,71.0,84.0,0.87151,9.0,11.078,0.04525
1-10609926491,2021-03-30,Y,Cliveden Manor,South East,Buckinghamshire,210 Little Marlow Road,Marlow,SL7 1HX,51.579928,-0.761166,Beaconsfield,"Lindley, Sara",Y,Y,,,Y,,,Y,Y,Y,Y,4,4,E06000060,E02003718,E00090281,85,71.0,84.0,0.87151,9.0,11.078,0.04525
1-107087876,2010-12-10,Y,Bradbury House,South East,Buckinghamshire,Abbeyfield Beaconsfield Society,Beaconsfield,HP9 2JW,51.600237,-0.636436,Beaconsfield,"Bosson, Paul",,,Y,,,,,Y,,Y,,3,3,E06000060,E02003688,E00089810,41,38.0,93.0,0.90352,3.0,6.4531,0.13649
1-107249542,2010-11-25,Y,Alde House,South East,Buckinghamshire,Church Road,Penn,HP10 8NX,51.631494,-0.684081,Chesham and Amersham,"James, Brian",,,Y,,,,,Y,,,,2,2,E06000060,E02006823,E00089736,17,16.0,91.0,0.9821,1.0,4.1595,0.00747
1-107289799,2011-01-17,Y,Chandos Lodge Nursing Home,South East,Buckinghamshire,Blackpond Lane,Slough,SL2 3ED,51.546441,-0.617686,Beaconsfield,*,Y,Y,,,,,,Y,,,,5,5,E06000060,E02003691,E00089902,31,29.0,93.0,0.94399,1.0,4.2059,0.07051
1-107383562,2010-11-25,Y,Rushymead Residential Care Home,South East,Buckinghamshire,Tower Road,Amersham,HP7 0LA,51.651037,-0.619199,Chesham and Amersham,"Sturges, Beverley",,,Y,,Y,,,Y,,,,3,3,E06000060,E02006823,E00089722,28,24.0,85.0,0.97808,2.0,5.4554,0.00183
1-107939561,2011-01-17,Y,Old School House,South East,Buckinghamshire,Thame Road,Princes Risborough,HP27 9SF,51.737841,-0.858882,Buckingham,*,,,Y,,Y,,,Y,,,,0,0,E06000060,E02003697,E00090236,12,9.0,71.92059947694236,,,,
1-108832616,2011-01-06,Y,The Willow,South East,Buckinghamshire,110 Chartridge Lane,Chesham,HP5 2RG,51.711096,-0.623795,Chesham and Amersham,*,,,Y,,,,,Y,,,,2,2,E06000060,E02003677,E00089546,11,11.0,100.0,0.88114,0.0,0.0,0.14125
1-1089363732,2013-12-03,Y,Mulberry Court,South East,Buckinghamshire,Gold Hill East,Chalfont St Peter,SL9 9DL,51.603967,-0.561963,Chesham and Amersham,"Webb-Austin, Mark",,,Y,,Y,,,Y,,,Y,3,3,E06000060,E02003687,E00089656,23,23.0,100.0,0.94968,2.0,7.5307,0.03552
1-110211645,2010-12-23,Y,Burnham Lodge,South East,Buckinghamshire,Parliament Lane,Burnham,SL1 8NU,51.548715,-0.676879,Beaconsfield,"Jones, Emma",Y,Y,,,,,,Y,,,,0,0,E06000060,E02003693,E00089828,60,51.0,85.6004926226624,,,,
1-110236977,2011-01-18,Y,Reach Sistine Manor,South East,Buckinghamshire,Sistine Manor,Stoke Poges,SL2 4HN,51.531648,-0.582928,Beaconsfield,"Shams, Abbas",,,Y,,,Y,,,,,,2,2,E06000060,E02003692,E00089966,19,14.0,74.0,0.89726,0.0,0.0,0.10888
1-110236991,2011-01-18,Y,Reach Bierton Road,South East,Buckinghamshire,22 Bierton Road,Aylesbury,HP20 1EJ,51.821693,-0.804343,Aylesbury,"Shams, Abbas",,,Y,,,Y,Y,Y,Y,Y,Y,2,2,E06000060,E02003666,E00089139,8,8.0,94.0,0.9994,1.0,8.8388,0.0
1-110237019,2011-01-18,Y,Reach Vale Road Chesham,South East,Buckinghamshire,17 Vale Road,Chesham,HP5 3HH,51.717732,-0.606989,Chesham and Amersham,"Shams, Abbas",,,Y,,,Y,,Y,Y,Y,Y,3,3,E06000060,E02003677,E00089790,6,4.0,72.0,0.8703,2.0,34.6944,0.22348
1-1105334121,2013-12-01,Y,REACH Wendover Road,South East,Buckinghamshire,46 Wendover Road,Aylesbury,HP21 9LB,51.808996,-0.802547,Aylesbury,"Shams, Abbas",,,Y,,,Y,,Y,,,,0,0,E06000060,E02003668,E00089030,10,8.0,83.07563438568602,,,,
