Location ID,Location HSCA start date,Care home?,Location Name,Location Region,Location Local Authority,Location Street Address,Location City,Location Postal Code,Location Latitude,Location Longitude,Location Parliamentary Constituency,Provider Nominated Individual Name,"Regulated activity - Treatment of disease, disorder or injury",Service type - Care home service with nursing,Service type - Care home service without nursing,Service user band - Children 0-18 years,Service user band - Dementia,Service user band - Learning disabilities or autistic spectrum disorder,Service user band - Mental Health,Service user band - Older People,Service user band - Physical Disability,Service user band - Sensory Impairment,Service user band - Younger Adults,num_values_found,num_values_found.1,lad,msoa,area,Care homes beds,occupancy_mean,%occupancy_mean,probability_mean,occupancy_std,%occupancy_std,probability_std
1-113917725,2010-12-31,Y,New Redvers,South West,Torbay,Bronshill Road,Torquay,TQ1 3HA,50.474371,-3.524159,Torbay,"Sisk, Brenda",,,Y,,,Y,,Y,,,Y,7,7,E06000027,E02003159,E00076897,19,12.0,62.0,0.83733,1.0,5.0063,0.20422
1-114084077,2010-12-15,Y,Levanto Residential Care Home,South West,Torbay,7-9 The Riviera,Paignton,TQ4 5EX,50.430418,-3.566212,Torbay,*,,,Y,,Y,,,Y,Y,Y,,6,6,E06000027,E02003168,E00076912,20,18.0,90.0,0.87973,1.0,6.3246,0.10594
1-114196427,2011-01-25,Y,Vane Hill,South West,Torbay,15-72 Vane Hill Road,Torquay,TQ1 2BZ,50.459101,-3.522048,Torbay,"Notaro, Nunzio",,,Y,,Y,,Y,Y,,,Y,2,2,E06000027,E02003163,E00077172,32,31.0,97.0,0.90136,0.0,0.0,0.0
1-114613273,2010-12-22,Y,Southwater Residential Home,South West,Torbay,4 Conway Crescent,Paignton,TQ4 5LG,50.432393,-3.571135,Torbay,*,,,Y,,,,,Y,,,,5,5,E06000027,E02003167,E00076964,12,8.0,68.0,0.91097,3.0,26.6145,0.10138
1-115090332,2011-01-14,Y,Carl Court,South West,Torbay,"Guestland Road, Cary Park",Torquay,TQ1 3NN,50.47918,-3.520959,Torbay,*,,,Y,,Y,,Y,Y,Y,Y,Y,3,3,E06000027,E02003155,E00076995,15,15.0,98.0,0.87905,1.0,3.849,0.09363
1-116866578,2010-12-03,Y,Hadleigh Court,South West,Torbay,Stanley Road,Torquay,TQ1 3JZ,50.479509,-3.523281,Torbay,"Higgins, Christina",,,Y,,Y,,Y,Y,,,,4,4,E06000027,E02003155,E00076996,31,27.0,88.0,0.96518,1.0,3.0885,0.039
1-117576500,2011-01-27,Y,Castle Road,South West,Torbay,15 Castle Road,Torquay,TQ1 3BB,50.469105,-3.528993,Torbay,"Pollock, Graham",,,Y,,,,Y,,,,,0,0,E06000027,E02003161,E00076886,13,12.0,93.94929972533944,,,,
1-117576705,2010-12-29,Y,Burrow Down Residential Home,South West,Torbay,Preston Down Road,Paignton,TQ3 1RN,50.456577,-3.586689,Torbay,"Cousins, Louise",,,Y,,,Y,,,Y,,,2,2,E06000027,E02003164,E00076938,14,13.0,93.0,0.86031,0.0,0.0,0.14069
1-1177511552,2014-03-12,Y,Southbourne Care Home,South West,Torbay,Cary Avenue,Torquay,TQ1 3QT,50.477034,-3.517523,Torbay,"Gow-Smith, Thornton",,,Y,,Y,,Y,Y,Y,Y,Y,5,5,E06000027,E02003158,E00077003,27,23.0,86.0,0.94701,5.0,19.3162,0.04542
1-117897549,2011-01-11,Y,Pendennis Residential Care Home,South West,Torbay,64 Dartmouth Road,Paignton,TQ4 5AW,50.430469,-3.566048,Torbay,"Ebden, Samantha",,,Y,,Y,,,Y,Y,,,3,3,E06000027,E02003168,E00076912,22,22.0,98.0,0.9786,1.0,2.6243,0.00982
1-118046540,2010-12-08,Y,Ilsham Valley Nursing Home,South West,Torbay,Ilsham Close,Torquay,TQ1 2JA,50.466959,-3.499346,Torbay,"Paul, Sukhbinder",Y,Y,,,,,,Y,Y,,,4,4,E06000027,E02003163,E00077154,23,18.0,79.0,0.94234,2.0,8.9633,0.03834
1-118097489,2011-01-24,Y,Alpine Lodge RCH Limited,South West,Torbay,Alpine Road,Torquay,TQ1 1RB,50.466537,-3.522808,Torbay,"Rochester, Helen",,,Y,,,,,,,,Y,4,4,E06000027,E02003163,E00077157,20,15.0,75.0,0.91404,1.0,4.0825,0.08594
1-118406596,2011-01-24,Y,Riviera Court,South West,Torbay,Hunsdon Road,Torquay,TQ1 1QB,50.464214,-3.51962,Torbay,"Bryan, Stephanie",Y,,Y,,,,Y,,,,Y,4,4,E06000027,E02003163,E00077162,22,18.0,82.0,0.94188,3.0,13.3815,0.08337
1-118427046,2011-01-14,Y,Moorleigh Residential Care Home,South West,Torbay,Lummaton Cross,Torquay,TQ2 8ET,50.48916,-3.536563,Torbay,"Bailey, Jeanette",,,Y,,,,Y,Y,Y,Y,Y,3,3,E06000027,E02003154,E00077141,20,18.0,90.0,0.8893,2.0,8.6603,0.11227
1-118787085,2011-01-17,Y,Cornerways,South West,Torbay,14-16 Manor Road,Paignton,TQ3 2HS,50.442978,-3.559134,Torbay,"Arnold, Louise",,,Y,,Y,,,Y,Y,,,4,4,E06000027,E02003167,E00076929,50,40.0,80.0,0.95472,5.0,9.1469,0.01927
1-119003229,2010-12-24,Y,Arundel House - Paignton,South West,Torbay,117-119 Torquay Road,Paignton,TQ3 2SF,50.439534,-3.567823,Torbay,*,,,Y,,,Y,,Y,Y,,Y,3,3,E06000027,E02003167,E00076980,12,11.0,89.0,0.97286,2.0,12.7294,0.03142
1-119174754,2011-02-15,Y,Keychange Charity Erith House Care Home,South West,Torbay,Lower Erith Road,Torquay,TQ1 2PX,50.464072,-3.511175,Torbay,"James, Brian",,,Y,,,,,Y,Y,,,2,2,E06000027,E02003163,E00077161,21,18.0,86.0,0.93672,3.0,13.4687,0.06495
1-119174842,2011-02-15,Y,Keychange Charity Walmer House Care Home,South West,Torbay,6 Ash Hill Road,Torquay,TQ1 3HZ,50.470299,-3.530835,Torbay,"James, Brian",,,Y,,Y,,,Y,,,,4,4,E06000027,E02003161,E00076886,17,14.0,84.0,0.91839,2.0,8.8235,0.05636
1-119236767,2011-01-17,Y,Furzeham Lodge Care Home,South West,Torbay,Furzeham Lodge,Brixham,TQ5 8BL,50.396356,-3.516154,Totnes,*,,,Y,,Y,,,Y,Y,,,1,1,E06000027,E02003170,E00076730,22,5.0,23.0,0.55118,,,
1-119711465,2010-12-21,Y,Belmont House Residential Home,South West,Torbay,13 Greenover Road,Brixham,TQ5 9LY,50.389477,-3.520915,Totnes,*,,,Y,,Y,,,Y,Y,Y,,2,2,E06000027,E02003171,E00077040,24,20.0,81.0,0.91927,1.0,2.9463,0.09005
1-120573462,2010-12-08,Y,Three Corners,South West,Torbay,3 Greenway Road,Brixham,TQ5 0LW,50.396008,-3.559692,Totnes,"Broyd, Marta",Y,Y,,,Y,,,Y,Y,Y,,2,2,E06000027,E02003169,E00076813,41,40.0,99.0,0.88751,5.0,12.0726,0.12226
1-121124881,2010-12-30,Y,Woodrow Retirement Home Limited,South West,Torbay,Asheldon Road,Torquay,TQ1 2QN,50.46939,-3.505412,Torbay,"Edwards, Peter",,,Y,,,,,Y,,,,2,2,E06000027,E02003163,E00077177,18,16.0,89.0,0.96382,1.0,7.8567,0.00332
1-121581602,2011-01-05,Y,Bethesda,South West,Torbay,25 Croft Road,Torquay,TQ2 5UD,50.465896,-3.53468,Torbay,"Morgan, David",,,Y,,Y,,,Y,Y,,Y,3,3,E06000027,E02003161,E00077119,23,18.0,80.0,0.973,1.0,5.0204,0.01556
1-122950875,2011-01-18,Y,Summon Bonum,South West,Torbay,56a St Marychurch Road,Torquay,TQ1 3JE,50.472253,-3.531349,Torbay,*,,,Y,,Y,Y,Y,Y,Y,,Y,3,3,E06000027,E02003157,E00077089,9,9.0,96.0,0.93411,1.0,6.415,0.04426
1-1230527240,2014-02-14,Y,Cedar Court,South West,Torbay,15-17 Polsham Park,Paignton,TQ3 2AD,50.439453,-3.56444,Torbay,"Glenning, Jacqueline",,,Y,,,Y,,Y,Y,Y,Y,1,1,E06000027,E02003167,E00076977,13,10.0,77.0,0.62826,,,
1-123405625,2011-01-07,Y,Mount Olivet Nursing Home,South West,Torbay,2 Great Headland Road,Paignton,TQ3 2DY,50.450227,-3.557837,Torbay,"Wood, Carole",Y,Y,,,Y,,,,,,,4,4,E06000027,E02003164,E00076947,30,22.0,72.0,0.97175,3.0,11.0135,0.02291
1-123405642,2011-01-07,Y,Kingsmount Residential Home,South West,Torbay,30 Kingshurst Drive,Paignton,TQ3 2LT,50.443029,-3.570755,Torbay,"Wood, Carole",,,Y,,Y,,,Y,,,,1,1,E06000027,E02003164,E00076928,32,25.0,78.0,0.88405,,,
1-125861541,2011-02-15,Y,Mount Tryon,South West,Torbay,Higher Warberry Road,Torquay,TQ1 1RR,50.467829,-3.514127,Torbay,"O'Reilly, Michael",Y,Y,,,Y,,,Y,Y,,Y,10,10,E06000027,E02003163,E00077156,59,39.0,66.0,0.93269,7.0,11.2442,0.05708
1-126204655,2011-01-07,Y,St Omer Residential Home,South West,Torbay,60 Greenway Road,Torquay,TQ2 6JE,50.464426,-3.551245,Torbay,*,,,Y,,Y,,,Y,Y,,,3,3,E06000027,E02006840,E00076850,28,22.0,79.0,0.9828,1.0,3.5714,0.00914
1-126966025,2010-12-15,Y,Burlington Care and Support Services,South West,Torbay,Burlington House,Torquay,TQ2 5TQ,50.464795,-3.530164,Torbay,*,,,Y,,,Y,,Y,,,Y,5,5,E06000027,E02003161,E00077121,13,11.0,86.0,0.97225,1.0,6.4358,0.01417
1-128237489,2011-01-10,Y,Battersway Court,South West,Torbay,Battersway Road,Paignton,TQ4 7EY,50.427637,-3.584297,Torbay,*,,,Y,,,Y,,,,,,5,5,E06000027,E02003168,E00076913,4,3.0,75.0,0.99034,0.0,0.0,0.01375
1-130934182,2011-01-19,Y,Primley Court,South West,Torbay,13 Primley Park,Paignton,TQ3 3JP,50.432514,-3.573505,Torbay,*,Y,Y,Y,,Y,,Y,Y,Y,,,4,4,E06000027,E02003165,E00076825,80,70.0,88.0,0.93943,5.0,5.8184,0.08594
1-131732259,2011-01-19,Y,Beechmount,South West,Torbay,Rousdown Road,Torquay,TQ2 6PB,50.463656,-3.545598,Torbay,"McMorrow, Leonard",,,Y,,Y,,,Y,Y,,,3,3,E06000027,E02006840,E00076852,25,18.0,73.0,0.98146,1.0,2.3094,0.01233
1-133756925,2010-12-20,Y,Cross Park House,South West,Torbay,Monksbridge Road,Brixham,TQ5 9NB,50.38864,-3.525108,Totnes,"Stone, Stephen",,,Y,,Y,,,Y,Y,,,4,4,E06000027,E02003171,E00077038,23,20.0,87.0,0.98305,2.0,8.6957,0.01297
1-133756976,2010-12-20,Y,Frensham House,South West,Torbay,125 New Road,Brixham,TQ5 8BY,50.391858,-3.523861,Totnes,"Stone, Stephen",,,Y,,Y,,,Y,Y,,,4,4,E06000027,E02003170,E00076746,14,12.0,88.0,0.77069,2.0,12.1988,0.14655
1-137550986,2010-12-30,Y,Lorna House,South West,Torbay,Devons Road,Torquay,TQ1 3PR,50.477475,-3.522032,Torbay,"Ewer, Paul",,,Y,,Y,,,Y,Y,,,5,5,E06000027,E02003158,E00077004,24,16.0,67.0,0.86306,7.0,28.1057,0.14855
1-137819705,2011-01-17,Y,Sundial Lodge Care Home,South West,Torbay,Sundial Lodge,Torquay,TQ1 2EA,50.458599,-3.518425,Torbay,"Vans-Colina, Stephen",,,Y,,,,,Y,,,,5,5,E06000027,E02003163,E00077174,48,43.0,89.0,0.89418,4.0,7.9876,0.06433
1-139879665,2010-12-13,Y,Laywell House Limited,South West,Torbay,Summer Lane,Brixham,TQ5 0DL,50.385083,-3.52747,Totnes,"Aish, Kevin",,,Y,,,,,Y,Y,,,4,4,E06000027,E02003171,E00077048,13,28.0,217.0,0.97067,1.0,7.3648,0.0122
1-141338003,2011-02-02,Y,Primley House,South West,Torbay,Totnes Road,Paignton,TQ3 3SB,50.430811,-3.582389,Torbay,"Collings, Gail",,,Y,,,,,Y,,,,3,3,E06000027,E02003165,E00076825,39,33.0,85.0,0.92549,1.0,2.9608,0.02507
1-145994577,2011-01-13,Y,The Firs,South West,Torbay,60 Upper Manor Road,Paignton,TQ3 2TJ,50.44576,-3.564944,Torbay,"Martin, Angela",,,Y,,,Y,,,,,,3,3,E06000027,E02003164,E00076959,4,4.0,100.0,0.79093,0.0,0.0,0.06929
1-156786809,2011-01-25,Y,Rawlyn House,South West,Torbay,Rawlyn Road,Torquay,TQ2 6PL,50.461749,-3.550988,Torbay,"Lewes, Emma",,,Y,Y,,Y,,,Y,Y,,1,1,E06000027,E02006840,E00076841,16,16.0,100.0,0.77463,,,
1-156933274,2011-01-14,Y,Roundham Court,South West,Torbay,22 Cliff Road,Paignton,TQ4 6DG,50.430291,-3.556239,Torbay,*,,,Y,,Y,,,Y,Y,,,4,4,E06000027,E02003167,E00076968,35,30.0,86.0,0.91494,3.0,7.7372,0.08137
1-162168788,2011-01-25,Y,Georgian House,South West,Torbay,Park Hill Road,Torquay,TQ1 2DZ,50.458521,-3.516873,Torbay,"Strong, Kim",,,Y,,Y,,Y,Y,Y,,Y,5,5,E06000027,E02003163,E00077174,43,37.0,86.0,0.95937,5.0,10.9079,0.02862
1-1680503114,2014-09-22,Y,Widecombe House,South West,Torbay,Barrington Road,Torquay,TQ1 2QJ,50.468936,-3.507456,Torbay,*,,,Y,,Y,,Y,Y,,,,3,3,E06000027,E02003163,E00077177,18,17.0,94.0,0.89739,2.0,9.6225,0.12624
1-175684160,2011-03-23,Y,Garden House,South West,Torbay,Middle Warberry Road,Torquay,TQ1 1RN,50.46818,-3.509531,Torbay,"Davies, William",,,Y,,Y,,Y,Y,,,,3,3,E06000027,E02003163,E00077156,30,19.0,64.0,0.9633,4.0,12.6198,0.02439
1-175684179,2011-03-23,Y,Woodland Court,South West,Torbay,56 Marldon Road,Torquay,TQ2 7EJ,50.476655,-3.563838,Torbay,"Davies, William",Y,Y,,,,,,Y,,,Y,2,2,E06000027,E02006840,E00076860,39,24.0,60.0,0.94695,4.0,9.0655,0.0598
1-175684196,2011-03-23,Y,Woodland Park,South West,Torbay,14 Babbacombe Road,Torquay,TQ1 3SJ,50.480111,-3.51848,Torbay,"Davies, William",Y,Y,,,,Y,,Y,,,Y,6,6,E06000027,E02003155,E00076995,31,22.0,71.0,0.9304,3.0,8.1607,0.05771
1-230646821,2011-04-13,Y,Jubilee House,South West,Torbay,Bronshill Road,Torquay,TQ1 3HA,50.474371,-3.524159,Torbay,"Davies, Jeremy",Y,Y,Y,,Y,,,Y,,,,1,1,E06000027,E02003159,E00076897,28,26.0,93.0,0.9583,,,
1-280651480,2011-07-22,Y,Bascombe Court,South West,Torbay,Bascombe Road,Brixham,TQ5 0JS,50.399815,-3.555973,Totnes,"Rogers, Nicola",,,Y,,Y,,,Y,Y,,,3,3,E06000027,E02003169,E00076809,46,25.0,54.0,0.93237,1.0,2.1739,0.05561
1-2876393686,2016-08-26,Y,Grange-Lea Residential Care Home,South West,Torbay,38 Preston Down Road,Paignton,TQ3 2RL,50.449212,-3.561072,Torbay,"Wintershoven, Patrick",,,Y,,Y,,,Y,Y,Y,,0,0,E06000027,E02003164,E00076944,33,30.0,90.77260413112518,,,,
1-302062804,2011-08-31,Y,Jasmine House,South West,Torbay,10 Littlegate Road,Paignton,TQ3 3AZ,50.437947,-3.569083,Torbay,*,,,Y,,,Y,,,,,,0,0,E06000027,E02003167,E00076983,1,1.0,95.7672325498516,,,,
1-316042911,2011-09-30,Y,Lincombe Manor,South West,Torbay,Middle Lincombe Road,Torquay,TQ1 2NE,50.460195,-3.510151,Torbay,"Robbins, David",Y,Y,,,,,,Y,,,Y,4,4,E06000027,E02003163,E00077173,48,25.0,52.0,0.84744,8.0,16.171,0.12142
1-316438656,2011-11-11,Y,Harbour,South West,Torbay,22 Cleveland Road,Torquay,TQ2 5BE,50.470094,-3.543287,Torbay,"Collier, Sam",,,Y,,,Y,,,,Y,Y,6,6,E06000027,E02003161,E00077090,6,4.0,75.0,0.9359,1.0,20.4124,0.13647
1-335417425,2011-11-15,Y,Warberries Nursing Home,South West,Torbay,Lower Warberry Road,Torquay,TQ1 1QS,50.466486,-3.515014,Torbay,"Greenaway, Graham",Y,Y,,,Y,Y,Y,Y,Y,Y,Y,2,2,E06000027,E02003163,E00077149,49,34.0,68.0,0.91068,6.0,12.9877,0.02604
1-345559013,2012-06-06,Y,Notts Hill House,South West,Torbay,Lower Warberry Road,Torquay,TQ1 1QY,50.467414,-3.523837,Torbay,"Cresswell, Rebekah",,,Y,,,Y,,Y,Y,,Y,5,5,E06000027,E02003163,E00077157,16,10.0,65.0,0.93585,2.0,9.4786,0.07811
1-414892657,2012-05-01,Y,Tudor Court Care Home,South West,Torbay,18-20 Midvale Road,Paignton,TQ4 5BD,50.433829,-3.568057,Torbay,"Lock, Lesley",,,Y,,,,,Y,,,,4,4,E06000027,E02003167,E00076988,29,21.0,72.0,0.96011,2.0,8.4465,0.03774
1-4299830932,2017-10-31,Y,Pippins Residential Care Home,South West,Torbay,Mead Lane,Paignton,TQ3 2AT,50.440989,-3.564618,Torbay,"Corker, Daniel",,,Y,,,,,Y,,,,1,1,E06000027,E02003167,E00076931,21,17.0,81.0,0.98293,,,
1-4504143310,2017-11-15,Y,Belle Vue Care Home,South West,Torbay,8 Belle Vue Road,Paignton,TQ4 6ER,50.430934,-3.561935,Torbay,"Rhodes, Anne",Y,Y,,,Y,,,Y,Y,,Y,6,6,E06000027,E02003167,E00076963,52,40.0,77.0,0.92568,7.0,12.9528,0.05228
1-4808589202,2018-02-09,Y,Dean House,South West,Torbay,34 -38 Reddenhill Road,Torquay,TQ1 3RQ,50.474213,-3.519024,Torbay,"Vernon, Anna-Erminia",,,Y,,,Y,,Y,,,Y,2,2,E06000027,E02003159,E00076898,13,13.0,100.0,0.74973,0.0,0.0,0.29712
1-4978191062,2018-04-10,Y,Siesta,South West,Torbay,65 St. Marychurch Road,Torquay,TQ1 3HG,50.475264,-3.530489,Torbay,"Hardwick, Karen",,,Y,,,Y,,Y,Y,Y,Y,1,1,E06000027,E02003158,E00077012,7,5.0,71.0,0.97759,,,
1-5022388819,2018-04-16,Y,Little Oldway,South West,Torbay,Oldway Road,Paignton,TQ3 2TD,50.442919,-3.568864,Torbay,"Knowles, Leanne",,,Y,,Y,,Y,Y,Y,Y,Y,1,1,E06000027,E02003167,E00076931,30,30.0,100.0,0.65252,,,
1-5697201700,2018-09-07,Y,Oldway Heights,South West,Torbay,40 Headland Park Road,Paignton,TQ3 2EL,50.44969,-3.558932,Torbay,"Bastafield, Jayne",,,Y,,,,Y,Y,Y,,Y,3,3,E06000027,E02003164,E00076950,43,38.0,88.0,0.86572,3.0,6.7134,0.14248
1-6418545700,2019-02-21,Y,Braemar House,South West,Torbay,38 Seaway Road,Paignton,TQ3 2NZ,50.446156,-3.557605,Torbay,"Vernon, Anna-Erminia",,,Y,,,Y,,Y,,,Y,3,3,E06000027,E02003164,E00076958,12,10.0,81.0,0.94188,1.0,4.8113,0.05385
1-654257689,2013-05-01,Y,Didsbury Court,South West,Torbay,17-19 Park Road,Torquay,TQ1 4QR,50.485469,-3.526222,Torbay,"Rhead, Rowena",,,Y,,,,,Y,,,,4,4,E06000027,E02003155,E00077023,21,16.0,74.0,0.95306,1.0,2.7493,0.02247
1-675761219,2013-10-11,Y,Mr 'C's,South West,Torbay,4-6 Matlock Terrace,Torquay,TQ2 5NY,50.46635,-3.53261,Torbay,"Davies, William",Y,Y,,,Y,,,Y,,,Y,6,6,E06000027,E02003161,E00077119,40,24.0,61.0,0.93855,3.0,8.1777,0.06979
1-6958178265,2019-07-31,Y,Douglas House - Care Home with Nursing Physical Disabilities,South West,Torbay,Douglas Avenue,Brixham,TQ5 9EL,50.389942,-3.503809,Totnes,"Reeman, Samantha",Y,Y,,,,,,Y,Y,,Y,3,3,E06000027,E02003170,E00076724,30,25.0,84.0,0.95442,3.0,9.6225,0.04043
1-7186830435,2019-11-04,Y,Greycliffe Manor,South West,Torbay,Lower Warberry Road,Torquay,TQ1 1QY,50.467414,-3.523837,Torbay,"Nery, Paul",,,Y,,Y,,,Y,Y,,,5,5,E06000027,E02003163,E00077157,25,20.0,79.0,0.88332,6.0,23.2207,0.1825
1-726370180,2013-07-31,Y,Hill House Nursing Home,South West,Torbay,Park Avenue,Brixham,TQ5 0DT,50.38683,-3.523207,Totnes,"Broyd, Marta",Y,Y,,,Y,,,Y,Y,Y,Y,4,4,E06000027,E02003171,E00077048,43,37.0,85.0,0.954,4.0,8.1395,0.0285
1-7733299842,2020-02-06,Y,Burrow Down Shortbreaks,South West,Torbay,Lynwood,Torquay,TQ2 8QX,50.495527,-3.537968,Torbay,"Cousins, Louise",,,Y,,,Y,,,Y,Y,Y,2,2,E06000027,E02003154,E00077134,6,4.0,58.0,0.99811,2.0,35.3553,0.0
1-7894583504,2019-11-29,Y,Hatt House,South West,Torbay,14 Park Road,Torquay,TQ1 4QR,50.485469,-3.526222,Torbay,"Rhead, Rowena",,,Y,,Y,,Y,Y,Y,Y,,3,3,E06000027,E02003155,E00077023,24,15.0,61.0,0.82219,11.0,45.7069,0.23103
1-9105731972,2020-07-03,Y,Croft House,South West,Torbay,24 St. Andrews Road,Paignton,TQ4 6HA,50.430854,-3.563214,Torbay,"Collier, Sam",,,Y,,,Y,Y,,,,Y,1,1,E06000027,E02003167,E00076971,6,1.0,17.0,0.8774,,,
1-9105732234,2020-07-03,Y,Victoria House,South West,Torbay,4 Courtland Road,Paignton,TQ3 2AB,50.439683,-3.566082,Torbay,"Collier, Sam",,,Y,,,Y,Y,,,,Y,2,2,E06000027,E02003167,E00076977,6,5.0,83.0,0.99908,1.0,23.5702,0.0
1-9661033917,2020-11-05,Y,Carisbrooke Nursing Home,South West,Torbay,50 Teignmouth Road,Torquay,TQ1 4ET,50.476672,-3.540992,Torbay,"Roy, Malagoda",Y,Y,,,,,,Y,,,,5,5,E06000027,E02003157,E00077104,25,19.0,76.0,0.87497,2.0,8.9443,0.09715
1-111036623,2010-11-23,Y,Bluebells Care Home,South West,Swindon,152 Moredon Road,Swindon,SN25 3EP,51.583244,-1.810006,North Swindon,*,,,Y,,Y,,Y,Y,Y,Y,,5,5,E06000030,E02003217,E00177297,16,11.0,69.0,0.89342,2.0,12.5,0.07134
1-111542115,2011-01-07,Y,Seahorses,South West,Swindon,73 Draycott Road,Swindon,SN4 0LT,51.512057,-1.734779,South Swindon,*,,,Y,,Y,,,,,,,0,0,E06000030,E02003236,E00078805,20,18.0,92.01358977750266,,,,
1-114119745,2011-01-28,Y,Wemyss Lodge,South West,Swindon,Ermin Street,Swindon,SN3 4LH,51.576559,-1.737694,North Swindon,"Freeland, Michael",Y,Y,,,Y,,Y,Y,Y,,Y,0,0,E06000030,E02003220,E00078646,60,45.0,74.783348928974,,,,
1-115336354,2011-01-17,Y,Park View Nursing Home,South West,Swindon,Broad Bush,Swindon,SN26 7DH,51.610817,-1.777687,North Swindon,"Shah, Jinesh",Y,Y,,,,,,Y,,,,3,3,E06000030,E02003219,E00078245,41,38.0,93.0,0.91555,1.0,1.4082,0.01799
1-117965602,2010-12-22,Y,Fitzwarren House,South West,Swindon,Kingsdown Road,Swindon,SN3 4TD,51.599364,-1.746762,North Swindon,"Ryan, Daniel",Y,Y,,,Y,,,Y,,,,2,2,E06000030,E02003220,E00166504,64,61.0,95.0,0.9234,1.0,2.2097,0.05905
1-118003789,2011-02-16,Y,Lindum House,South West,Swindon,84 Bath Road,Swindon,SN1 4AY,51.552611,-1.784046,South Swindon,*,,,Y,,,Y,,,,,,2,2,E06000030,E02003230,E00078379,20,17.0,85.0,0.98224,1.0,7.0711,0.00317
1-118384549,2011-01-11,Y,Quarry Mount,South West,Swindon,83 Bath Road,Swindon,SN1 4AX,51.552162,-1.784535,South Swindon,"Harris, Susan",,,Y,,Y,,,Y,Y,,,3,3,E06000030,E02003232,E00078557,30,26.0,88.0,0.76885,1.0,1.9245,0.1882
1-118898596,2011-01-18,Y,The Orchards Residential Home,South West,Swindon,1 Perrys Lane,Swindon,SN4 9AX,51.525594,-1.795889,South Swindon,"Comley, Keith",,,Y,,Y,,Y,Y,,,Y,0,0,E06000030,E02003236,E00078821,44,29.0,66.8798259451679,,,,
1-119742168,2010-12-24,Y,Goddard Avenue (145),South West,Swindon,145-146 Goddard Avenue,Swindon,SN1 4HX,51.551113,-1.786213,South Swindon,"Arif, Zehir",,,Y,,,Y,,,,,,4,4,E06000030,E02003232,E00078557,12,12.0,102.0,0.96487,2.0,17.1796,0.01784
1-122255977,2010-12-08,Y,Argyll House,South West,Swindon,578 Cricklade Road,Swindon,SN2 7AS,51.592334,-1.774169,North Swindon,"Prescott, Martin",,,Y,,,Y,,,,,,2,2,E06000030,E02003216,E00078667,5,5.0,100.0,0.78873,0.0,0.0,0.12711
1-122256143,2010-12-08,Y,Hurst House,South West,Swindon,11 Pinetree Rise,Swindon,SN25 3BY,51.58273,-1.788374,North Swindon,"Prescott, Martin",,,Y,,,Y,,,,,,2,2,E06000030,E02003218,E00078508,10,9.0,90.0,0.99879,0.0,0.0,0.00086
1-122256199,2010-12-08,Y,Sandsground,South West,Swindon,Swindon Road,Highworth,SN6 7SJ,51.62537,-1.713419,North Swindon,"Prescott, Martin",,,Y,,,Y,,,,,,3,3,E06000030,E02003212,E00078479,5,4.0,73.0,0.89715,1.0,23.094,0.16486
1-124519665,2011-01-21,Y,Bembridge House,South West,Swindon,Bembridge Close,Swindon,SN3 2PG,51.554333,-1.746029,South Swindon,"Pryce, Erica",,,Y,,Y,Y,Y,Y,Y,Y,Y,1,1,E06000030,E02003231,E00078570,8,8.0,100.0,0.98828,,,
1-124519681,2011-01-21,Y,White Horse Care Trust - 50 Cherry Orchard,South West,Swindon,50 Cherry Orchard,Highworth,SN6 7AU,51.632644,-1.709718,North Swindon,"Pryce, Erica",,,Y,,Y,Y,Y,Y,Y,Y,Y,2,2,E06000030,E02003212,E00078491,3,4.0,133.0,0.99477,0.0,0.0,0.00655
1-124519755,2011-01-21,Y,White Horse Care Trust - 12A Masefield Avenue,South West,Swindon,12A Masefield Avenue,Swindon,SN2 7HT,51.58328,-1.769855,North Swindon,"Pryce, Erica",Y,Y,,,Y,Y,Y,Y,Y,Y,Y,3,3,E06000030,E02003216,E00078663,6,5.0,89.0,0.94294,1.0,9.6225,0.09779
1-124523833,2011-01-21,Y,White Horse Care Trust - 24 Windermere,South West,Swindon,24 Windermere,Swindon,SN3 6JZ,51.548326,-1.726118,South Swindon,"Pryce, Erica",,,Y,,Y,Y,Y,Y,Y,Y,Y,3,3,E06000030,E02003234,E00078341,2,1.0,67.0,0.74029,1.0,28.8675,0.12561
1-127961865,2010-11-26,Y,Downs View Care Centre,South West,Swindon,Badbury,Swindon,SN4 0EU,51.521438,-1.720456,South Swindon,"Houldey, Susan",,,Y,,Y,,Y,Y,Y,,Y,5,5,E06000030,E02003219,E00078624,51,43.0,85.0,0.95304,1.0,2.2356,0.01259
1-127961899,2010-11-26,Y,Ashbury Lodge Residential Home,South West,Swindon,261 Marlborough Road,Swindon,SN3 1NW,51.544814,-1.751908,South Swindon,"Houldey, Susan",,,Y,,Y,,Y,Y,Y,,Y,1,1,E06000030,E02003235,E00078543,44,37.0,84.0,0.97396,,,
1-128946870,2011-01-10,Y,Church View Nursing Home,South West,Swindon,Rainer Close,Swindon,SN3 4YA,51.582994,-1.744183,North Swindon,"Houldey, Susan",Y,Y,,,Y,,Y,Y,Y,,Y,4,4,E06000030,E02003220,E00078635,43,33.0,76.0,0.88971,3.0,7.915,0.11272
